
141.151,113.883,81.2921,89.3031,86.7838,118.756,67.5737,149.787,46.8943,118.642,=AVERAGE(A49:J49)
142.732,114.111,89.9688,100.992,86.1224,111.959,67.1732,146.22,48.2126,106.452,=AVERAGE(A50:J50)
141.742,120.104,80.9396,101.26,86.081,122.082,67.3356,140.253,47.0359,108.424,=AVERAGE(A51:J51)
152.878,114.582,80.408,87.0858,87.8237,112.344,67.6028,147.228,46.5153,119.215,=AVERAGE(A52:J52)
155.984,113.365,90.796,87.0109,91.1943,112.813,67.6086,140.372,50.7192,105.867,=AVERAGE(A53:J53)
141.847,113.858,80.732,86.1183,90.3439,114.321,77.636,155.434,47.4046,107.053,=AVERAGE(A54:J54)
140.432,127.585,80.1891,85.7949,94.2483,114.023,67.0471,141.655,52.4738,109.927,=AVERAGE(A55:J55)
141.133,115.029,82.2754,99.928,84.9171,118.331,68.6682,140.787,55.1558,106.837,=AVERAGE(A56:J56)
141.015,115.082,79.1007,94.0113,84.1536,124.764,67.3072,145.844,54.4004,107.555,=AVERAGE(A57:J57)
152.635,116.507,81.6306,101.245,83.8798,118.111,67.2139,142.085,45.8177,107.607,=AVERAGE(A58:J58)
142.206,124.164,79.4379,93.4863,84.3486,110.902,69.8986,142.75,47.205,119.91,=AVERAGE(A59:J59)
142.223,115.531,83.4174,86.7253,86.3561,127.645,78.2192,142.994,45.822,107.513,=AVERAGE(A60:J60)
141.366,114.223,88.8914,90.3726,82.824,110.697,67.161,140.779,56.8199,118.292,=AVERAGE(A61:J61)
142.308,115.025,81.1802,100.218,83.4774,110.748,78.9107,142.379,47.5197,113.311,=AVERAGE(A62:J62)
156.927,113.947,80.2224,87.1799,82.6311,120.155,67.5471,144.894,53.9781,107.858,=AVERAGE(A63:J63)
142.209,114.143,80.4768,88.3283,92.7074,124.147,66.9521,141.853,47.7775,116.361,=AVERAGE(A64:J64)
157.703,117.655,84.7879,87.027,84.7061,111.723,77.6936,142.117,46.6413,107.506,=AVERAGE(A65:J65)
150.543,115.082,87.6021,99.1254,84.0593,113.254,68.8451,143.189,46.3223,107.849,=AVERAGE(A66:J66)
148.164,124.857,77.8954,86.9214,85.9653,110.648,68.5458,142.497,48.1316,121.25,=AVERAGE(A67:J67)
157.674,115.855,79.5906,87.0106,84.6379,120.702,75.7426,141.902,46.7436,108.182,=AVERAGE(A68:J68)
154.574,116.444,78.4963,90.0727,90.1231,124.154,69.2343,142.545,45.3065,106.884,=AVERAGE(A69:J69)
154.649,116.93,77.7648,91.1228,83.9167,110.977,68.2048,148.336,44.2753,120.194,=AVERAGE(A70:J70)
143.969,129.108,87.7606,87.099,86.4721,118.702,69.1469,142.312,43.7814,107.608,=AVERAGE(A71:J71)
143.91,116.49,78.522,99.6915,83.0397,117.079,71.4211,142.333,54.0015,107.377,=AVERAGE(A72:J72)
154.661,129.81,78.3788,92.8611,83.8137,110.197,68.3398,147.321,44.1069,107.444,=AVERAGE(A73:J73)
158.78,117.004,83.0502,86.755,83.5547,110.247,78.5041,148.213,43.7034,108.244,=AVERAGE(A74:J74)
145.176,116.985,79.0985,88.7465,93.5643,116.529,68.4159,156.408,43.7709,106.942,=AVERAGE(A75:J75)
144.889,118.336,79.94,99.4336,83.4597,110.395,78.8864,143.796,44.2333,112.834,=AVERAGE(A76:J76)
143.612,118.15,78.6804,85.1613,84.2816,128.746,67.8419,153.137,48.748,106.474,=AVERAGE(A77:J77)
151.301,115.271,86.5979,85.3261,90.4157,123.754,68.4989,143.424,43.464,109.224,=AVERAGE(A78:J78)
157.905,115.246,79.6525,85.6432,86.2032,117.436,68.7854,143.505,53.9185,107.348,=AVERAGE(A79:J79)
153.404,115.934,90.8734,85.7527,84.2963,110.643,69.0599,146.074,51.2082,107.443,=AVERAGE(A80:J80)
145.414,118.266,78.8092,95.5466,97.0849,111.569,69.7271,143.415,43.5509,112.816,=AVERAGE(A81:J81)
161.763,116.403,77.1256,85.4093,83.128,117.136,68.9196,142.911,53.8982,109.483,=AVERAGE(A82:J82)
146.42,120.617,80.4506,84.5328,83.476,109.725,84.74,155.922,42.5757,108.174,=AVERAGE(A83:J83)
145.283,115.483,93.1562,84.0821,83.0176,109.741,70.2612,147.936,48.3662,116.351,=AVERAGE(A84:J84)
145.113,114.805,81.5569,94.7825,84.7226,109.623,69.0608,143.808,54.6201,114.771,=AVERAGE(A85:J85)
146.102,115.314,91.6462,92.0985,92.2988,110.762,69.4867,144.763,44.2247,108.842,=AVERAGE(A86:J86)
154.486,115.863,90.6692,85.2168,92.9778,110.568,69.2299,145.296,42.3252,110.48,=AVERAGE(A87:J87)
150.522,116.123,90.1862,85.4304,82.7857,110.864,69.6414,150.329,42.5591,117.33,=AVERAGE(A88:J88)
150.857,115.18,77.1097,83.9275,99.2139,110.137,69.6992,145.384,50.2135,113.521,=AVERAGE(A89:J89)
147.334,129.392,76.9616,84.4601,93.864,112.999,69.4945,151.439,42.0902,108.541,=AVERAGE(A90:J90)
150.677,129.307,78.9767,83.8179,83.7057,110.239,68.7163,151.158,41.7998,117.881,=AVERAGE(A91:J91)
147.76,121.752,77.9976,97.9018,83.9647,110.83,79.6563,147.47,41.7734,108.228,=AVERAGE(A92:J92)
148.702,121.243,85.5933,84.6463,85.6508,110.612,69.8908,158.223,42.0216,109.159,=AVERAGE(A93:J93)
162.477,115.696,86.1141,84.7434,85.2545,111.709,69.895,145.874,41.4716,115.123,=AVERAGE(A94:J94)
159.366,115.111,90.0209,86.141,82.4708,117.923,69.5861,146.423,41.1664,110.034,=AVERAGE(A95:J95)
149.544,128.769,78.1451,84.2266,83.3167,121.802,70.4521,146.597,40.5869,114.132,=AVERAGE(A96:J96)
149.333,115.751,75.4582,85.1519,82.8201,126.209,80.7635,151.556,40.5108,110.888,=AVERAGE(A97:J97)
148.904,115.974,80.9494,82.8356,82.9442,115.259,81.2118,147.23,40.0513,122.197,=AVERAGE(A98:J98)
149.801,115.478,88.6886,88.2479,93.5103,110.768,69.6854,149.011,41.1486,110.31,=AVERAGE(A99:J99)
147.801,126.823,75.2512,94.4586,87.9406,115.452,74.9318,147.001,39.1371,109.259,=AVERAGE(A100:J100)
158.111,122.364,75.6313,82.114,86.8421,110.484,69.659,162.646,39.0097,111.003,=AVERAGE(A101:J101)
152.649,122.855,74.0951,81.0672,81.866,110.506,69.5285,161.695,50.4669,109.652,=AVERAGE(A102:J102)
148.361,121.068,83.1304,83.2964,97.3611,110.725,73.0436,151.594,40.128,108.441,=AVERAGE(A103:J103)
